Date,Suppliers,Currency (SGD),Mode of payment,Added Time,Referrer Name,Task Owner
19-Feb-2025,SunShine,9.75,Cash from POS,20-Feb-2025 16:08:20,,pallavaminimart@gmail.com
19-Feb-2025,SANMAR FOODS PTE.LTD.,77.91,Paynow,19-Feb-2025 09:29:47,,pallavaminimart@gmail.com
19-Feb-2025,Meiji,70.96,Paynow,19-Feb-2025 09:23:53,,pallavaminimart@gmail.com
18-Feb-2025,Philip Morris Marlboro,724.3,Cash bag,18-Feb-2025 12:20:29,,pallavaminimart@gmail.com
18-Feb-2025,IceMan Uni TAT Ice,40.0,Cash from POS,18-Feb-2025 12:19:46,,pallavaminimart@gmail.com
17-Feb-2025,TRENDY EGG DISTRIBUTOR,68.67,Paynow,17-Feb-2025 19:35:12,,pallavaminimart@gmail.com
17-Feb-2025,Mini Group,330.83,Paynow,17-Feb-2025 13:09:09,,pallavaminimart@gmail.com
17-Feb-2025,Rompin Enterprise,551.59,Paynow,17-Feb-2025 18:48:25,,pallavaminimart@gmail.com
17-Feb-2025,JT Intl Tobacco,396.61,Paynow,17-Feb-2025 19:40:01,,pallavaminimart@gmail.com
17-Feb-2025,SUTL,463.66,Paynow,17-Feb-2025 19:39:37,,pallavaminimart@gmail.com
14-Feb-2025,MalaysiaDairy,53.1,Cash from POS,14-Feb-2025 20:54:41,,pallavaminimart@gmail.com
14-Feb-2025,Meiji,88.29,Paynow,14-Feb-2025 18:11:11,,pallavaminimart@gmail.com
14-Feb-2025,Trans Orients,114.5,Cash from POS,14-Feb-2025 20:38:31,,pallavaminimart@gmail.com
12-Feb-2025,SunShine,13.1,Cash from POS,14-Feb-2025 20:39:39,,pallavaminimart@gmail.com
12-Feb-2025,Meiji,79.46,Paynow,14-Feb-2025 20:56:18,,pallavaminimart@gmail.com
11-Feb-2025,KEAN ANN,219.46,Paynow,14-Feb-2025 22:01:11,,pallavaminimart@gmail.com
11-Feb-2025,SWEE LEONG EGGS DISTRIBUTOR,17.4,Cash from POS,17-Feb-2025 19:54:46,,pallavaminimart@gmail.com
11-Feb-2025,Topseller,430.97,Paynow,14-Feb-2025 21:08:18,,pallavaminimart@gmail.com
11-Feb-2025,IceMan Uni TAT Ice,30.0,Cash from POS,14-Feb-2025 20:59:17,,pallavaminimart@gmail.com
11-Feb-2025,SPM,218.0,Pending,28-Feb-2025 20:17:14,,pallavaminimart@gmail.com
11-Feb-2025,VIJAYAM BIZ SOLUTIONS PTD LTD,27.25,Cash from POS,14-Feb-2025 20:40:11,,pallavaminimart@gmail.com
11-Feb-2025,Swee hock,377.34,Paynow,14-Feb-2025 21:13:12,,pallavaminimart@gmail.com
11-Feb-2025,Swee Leong Eggs Local purchase,17.4,Cash from POS,14-Feb-2025 22:12:08,,pallavaminimart@gmail.com
10-Feb-2025,Alvas,54.3,Cash from POS,14-Feb-2025 21:06:23,,pallavaminimart@gmail.com
10-Feb-2025,GOURMET SUPPLIES PTE LTD,61.05,Cash from POS,14-Feb-2025 21:03:28,,pallavaminimart@gmail.com
09-Feb-2025,SMI PACKAGING PTE LTD,7.0,Cash from POS,14-Feb-2025 21:07:01,,pallavaminimart@gmail.com
08-Feb-2025,Trans Orients,110.5,Cash from POS,14-Feb-2025 21:12:14,,pallavaminimart@gmail.com
08-Feb-2025,SunShine,36.85,Cash from POS,08-Feb-2025 08:28:32,,pallavaminimart@gmail.com
08-Feb-2025,Meiji,61.8,Paynow,14-Feb-2025 21:09:22,,pallavaminimart@gmail.com
08-Feb-2025,Gardenia,39.1,Cash from POS,08-Feb-2025 08:28:47,,pallavaminimart@gmail.com
07-Feb-2025,Candy World,464.28,Paynow,14-Feb-2025 21:15:55,,pallavaminimart@gmail.com
07-Feb-2025,MalaysiaDairy,40.9,Cash from POS,14-Feb-2025 21:10:43,,pallavaminimart@gmail.com
06-Feb-2025,JT Intl Tobacco,606.05,Paynow,07-Feb-2025 13:18:23,,pallavaminimart@gmail.com
05-Feb-2025,SunShine,2.45,Cash from POS,07-Feb-2025 13:17:54,,pallavaminimart@gmail.com
05-Feb-2025,Nissin Foods,187.39,Paynow,07-Feb-2025 13:17:28,,pallavaminimart@gmail.com
04-Feb-2025,Philip Morris Marlboro,891.35,Cash bag,04-Feb-2025 15:05:59,,pallavaminimart@gmail.com
04-Feb-2025,Helios,283.95,Paynow,04-Feb-2025 15:02:33,,pallavaminimart@gmail.com
04-Feb-2025,TRENDY EGG DISTRIBUTOR,68.7,Cash from POS,14-Feb-2025 22:02:58,,pallavaminimart@gmail.com
04-Feb-2025,Lim Siang Huat,420.27,Paynow,07-Feb-2025 13:10:19,,pallavaminimart@gmail.com
04-Feb-2025,Babas,1.95,Cash from POS,07-Feb-2025 13:10:48,,pallavaminimart@gmail.com
04-Feb-2025,Chuan Seng Huat,313.92,Paynow,04-Feb-2025 15:01:31,,pallavaminimart@gmail.com
02-Feb-2025,Shopee Order,35.49,Paynow,04-Feb-2025 15:00:44,,pallavaminimart@gmail.com
01-Feb-2025,Haos Ek? Malaysian Drinks,39.0,Paynow,04-Feb-2025 12:43:40,,pallavaminimart@gmail.com
01-Feb-2025,IceMan Uni TAT Ice,40.0,Cash bag,04-Feb-2025 12:42:38,,pallavaminimart@gmail.com
01-Feb-2025,Gardenia,39.1,Cash bag,04-Feb-2025 12:41:46,,pallavaminimart@gmail.com
01-Feb-2025,SunShine,52.4,Cash bag,04-Feb-2025 12:41:15,,pallavaminimart@gmail.com
31-Jan-2025,MalaysiaDairy,19.0,Cash from POS,31-Jan-2025 15:24:41,,pallavaminimart@gmail.com
29-Jan-2025,Value $ Local purchase,7.9,Cash from POS,04-Feb-2025 12:34:12,,pallavaminimart@gmail.com
28-Jan-2025,SANMAR FOODS PTE.LTD.,429.71,Paynow,28-Jan-2025 18:52:43,,pallavaminimart@gmail.com
26-Jan-2025,Lotus Vegetables,155.6,Paynow,26-Jan-2025 15:10:32,,pallavaminimart@gmail.com
26-Jan-2025,Meiji,167.75,Paynow,26-Jan-2025 15:06:08,,pallavaminimart@gmail.com
25-Jan-2025,Gardenia,36.5,Cash from POS,25-Jan-2025 18:58:08,,pallavaminimart@gmail.com
25-Jan-2025,SunShine,60.05,Cash from POS,25-Jan-2025 18:57:50,,pallavaminimart@gmail.com
24-Jan-2025,Trans Orients,117.3,Cash from POS,25-Jan-2025 18:57:15,,pallavaminimart@gmail.com
24-Jan-2025,SUTL,133.26,Paynow,25-Jan-2025 18:56:37,,pallavaminimart@gmail.com
24-Jan-2025,MalaysiaDairy,12.75,Cash from POS,25-Jan-2025 18:56:10,,pallavaminimart@gmail.com
24-Jan-2025,Meiji,79.46,Paynow,25-Jan-2025 18:55:35,,pallavaminimart@gmail.com
23-Jan-2025,Haos Ek? Malaysian Drinks,25.2,Cash from POS,25-Jan-2025 18:54:28,,pallavaminimart@gmail.com
23-Jan-2025,TRENDY EGG DISTRIBUTOR,68.67,Paynow,25-Jan-2025 18:50:42,,pallavaminimart@gmail.com
23-Jan-2025,JT Intl Tobacco,268.12,Paynow,25-Jan-2025 18:50:07,,pallavaminimart@gmail.com
22-Jan-2025,Helios,426.84,Paynow,25-Jan-2025 18:53:08,,pallavaminimart@gmail.com
22-Jan-2025,Ambikas,163.61,Paynow,25-Jan-2025 18:51:06,,pallavaminimart@gmail.com
21-Jan-2025,Babas,8.35,Cash from POS,25-Jan-2025 18:49:31,,pallavaminimart@gmail.com
21-Jan-2025,Mini Group,360.99,Paynow,25-Jan-2025 18:52:33,,pallavaminimart@gmail.com
21-Jan-2025,Meiji,88.29,Paynow,25-Jan-2025 18:44:59,,pallavaminimart@gmail.com
21-Jan-2025,Philip Morris Marlboro,739.3,Cash from POS,25-Jan-2025 18:47:04,,pallavaminimart@gmail.com
20-Jan-2025,Meiji,79.46,Paynow,20-Jan-2025 14:08:06,,pallavaminimart@gmail.com
20-Jan-2025,Lotus Vegetables,193.0,Paynow,20-Jan-2025 14:41:58,,pallavaminimart@gmail.com
20-Jan-2025,Lim Siang Huat,215.77,Paynow,25-Jan-2025 18:48:25,,pallavaminimart@gmail.com
20-Jan-2025,Jia Seng Trading Pte Ltd,402.2,Paynow,25-Jan-2025 18:49:02,,pallavaminimart@gmail.com
20-Jan-2025,Mini Group,398.54,Paynow,25-Jan-2025 18:51:59,,pallavaminimart@gmail.com
19-Jan-2025,SPM,496.06,Paynow,20-Jan-2025 14:07:47,,pallavaminimart@gmail.com
18-Jan-2025,SPM,496.06,Paynow,25-Jan-2025 18:43:05,,pallavaminimart@gmail.com
18-Jan-2025,Gardenia,31.9,Cash from POS,20-Jan-2025 14:09:17,,pallavaminimart@gmail.com
18-Jan-2025,Meiji,79.46,Paynow,25-Jan-2025 18:41:57,,pallavaminimart@gmail.com
18-Jan-2025,SunShine,45.1,Cash from POS,20-Jan-2025 14:08:59,,pallavaminimart@gmail.com
17-Jan-2025,KEAN ANN,271.48,Paynow,20-Jan-2025 14:15:03,,pallavaminimart@gmail.com
17-Jan-2025,MalaysiaDairy,15.0,Cash from POS,20-Jan-2025 14:15:30,,pallavaminimart@gmail.com
17-Jan-2025,Meiji,88.29,Paynow,20-Jan-2025 14:24:16,,pallavaminimart@gmail.com
17-Jan-2025,SPM,287.77,Paynow,20-Jan-2025 14:35:12,,pallavaminimart@gmail.com
14-Jan-2025,Meiji,79.46,Paynow,14-Jan-2025 16:02:43,,pallavaminimart@gmail.com
14-Jan-2025,SMI PACKAGING PTE LTD,109.33,Paynow,14-Jan-2025 11:54:32,,pallavaminimart@gmail.com
13-Jan-2025,Topseller,222.03,Paynow,14-Jan-2025 11:53:31,,pallavaminimart@gmail.com
13-Jan-2025,Mini Group,176.43,Paynow,14-Jan-2025 11:53:03,,pallavaminimart@gmail.com
12-Jan-2025,Meiji,79.46,Paynow,11-Jan-2025 22:12:10,,pallavaminimart@gmail.com
11-Jan-2025,SunShine,40.35,Cash from POS,11-Jan-2025 08:14:33,,pallavaminimart@gmail.com
11-Jan-2025,Gardenia,33.85,Cash from POS,11-Jan-2025 22:10:59,,pallavaminimart@gmail.com
10-Jan-2025,Trans Orients,123.1,Cash from POS,10-Jan-2025 18:48:50,,pallavaminimart@gmail.com
10-Jan-2025,MalaysiaDairy,50.9,Cash from POS,10-Jan-2025 18:47:53,,pallavaminimart@gmail.com
10-Jan-2025,KEAN ANN,299.26,Paynow,10-Jan-2025 18:48:27,,pallavaminimart@gmail.com
09-Jan-2025,VIJAYAM BIZ SOLUTIONS PTD LTD,82.2,Paynow,10-Jan-2025 18:47:28,,pallavaminimart@gmail.com
09-Jan-2025,JT Intl Tobacco,265.25,Paynow,10-Jan-2025 18:46:21,,pallavaminimart@gmail.com
09-Jan-2025,Meiji,79.46,Paynow,10-Jan-2025 18:45:42,,pallavaminimart@gmail.com
08-Jan-2025,MVO Marketing Nestle,247.02,Paynow,08-Jan-2025 11:54:37,,pallavaminimart@gmail.com
08-Jan-2025,Gardenia,26.25,Cash from POS,08-Jan-2025 11:54:14,,pallavaminimart@gmail.com
08-Jan-2025,SunShine,39.82,Cash from POS,08-Jan-2025 11:53:50,,pallavaminimart@gmail.com
07-Jan-2025,Meiji,79.46,Paynow,08-Jan-2025 11:53:21,,pallavaminimart@gmail.com
07-Jan-2025,TUCKLEE ICE,30.0,Cash from POS,08-Jan-2025 11:51:19,,pallavaminimart@gmail.com
06-Jan-2025,Alvas,27.75,Cash from POS,08-Jan-2025 11:49:56,,pallavaminimart@gmail.com
04-Jan-2025,Gardenia,18.55,Cash from POS,04-Jan-2025 14:18:11,,pallavaminimart@gmail.com
04-Jan-2025,SunShine,18.35,Cash from POS,04-Jan-2025 14:17:55,,pallavaminimart@gmail.com
03-Jan-2025,Haos Ek? Malaysian Drinks,25.2,Paynow,03-Jan-2025 21:56:04,,pallavaminimart@gmail.com
03-Jan-2025,MalaysiaDairy,72.2,Cash from POS,03-Jan-2025 21:56:43,,pallavaminimart@gmail.com
03-Jan-2025,Helios,418.02,Paynow,08-Jan-2025 11:52:36,,pallavaminimart@gmail.com
02-Jan-2025,IceMan Uni TAT Ice,40.0,Cash from POS,02-Jan-2025 20:56:10,,pallavaminimart@gmail.com
01-Jan-2025,Sheng Siong,32.6,Cash from POS,01-Jan-2025 18:50:34,,pallavaminimart@gmail.com
31-Dec-2024,KEAN ANN,149.81,Paynow,01-Jan-2025 18:49:23,,pallavaminimart@gmail.com
31-Dec-2024,Ambikas,78.92,Paynow,01-Jan-2025 18:47:41,,pallavaminimart@gmail.com
31-Dec-2024,YUKIN PTE LTD,298.99,Paynow,01-Jan-2025 18:46:38,,pallavaminimart@gmail.com
31-Dec-2024,Meiji,76.19,Paynow,31-Dec-2024 12:31:23,,pallavaminimart@gmail.com
31-Dec-2024,Sans Pte Ltd BBQ,330.85,Paynow,31-Dec-2024 11:24:13,,pallavaminimart@gmail.com
30-Dec-2024,Mini Group,166.47,Paynow,31-Dec-2024 11:24:46,,pallavaminimart@gmail.com
28-Dec-2024,IceMan,40.0,Cash from POS,29-Dec-2024 10:42:58,,pallavaminimart@gmail.com
28-Dec-2024,Meiji,85.02,Paynow,28-Dec-2024 19:26:43,,pallavaminimart@gmail.com
28-Dec-2024,Helios,718.09,Paynow,28-Dec-2024 19:26:19,,pallavaminimart@gmail.com
28-Dec-2024,Gardenia,27.35,Cash from POS,28-Dec-2024 08:27:48,,pallavaminimart@gmail.com
27-Dec-2024,SUTL,488.73,Paynow,27-Dec-2024 13:12:32,,pallavaminimart@gmail.com
27-Dec-2024,MalaysiaDairy,44.2,Cash from POS,27-Dec-2024 11:54:15,,pallavaminimart@gmail.com
27-Dec-2024,Trans Orients,62.4,Cash from POS,27-Dec-2024 18:20:51,,pallavaminimart@gmail.com
27-Dec-2024,Haos Ek? Malaysian Drinks,14.0,Cash from POS,27-Dec-2024 15:32:14,,pallavaminimart@gmail.com
27-Dec-2024,TRENDY EGG DISTRIBUTOR,68.7,Cash from POS,27-Dec-2024 15:39:03,,pallavaminimart@gmail.com
26-Dec-2024,Dasoon,190.75,Paynow,26-Dec-2024 14:14:55,,pallavaminimart@gmail.com
26-Dec-2024,Meiji,76.19,Paynow,26-Dec-2024 14:12:54,,pallavaminimart@gmail.com
26-Dec-2024,Chuan Seng Huat,481.78,Paynow,26-Dec-2024 14:11:56,,pallavaminimart@gmail.com
25-Dec-2024,Gardenia,48.4,Cash from POS,25-Dec-2024 08:24:39,,pallavaminimart@gmail.com
25-Dec-2024,SunShine,6.05,Cash from POS,25-Dec-2024 08:03:20,,pallavaminimart@gmail.com
24-Dec-2024,Meiji,85.02,Paynow,24-Dec-2024 13:44:17,,pallavaminimart@gmail.com
24-Dec-2024,Philip Morris,743.6,Cash from POS,24-Dec-2024 13:42:55,,pallavaminimart@gmail.com
24-Dec-2024,Minigroup,190.75,Paynow,24-Dec-2024 16:37:18,,pallavaminimart@gmail.com
24-Dec-2024,Helios,308.8,Paynow,24-Dec-2024 19:06:14,,pallavaminimart@gmail.com
23-Dec-2024,IceMan,40.0,Cash from POS,23-Dec-2024 15:24:12,,pallavaminimart@gmail.com
21-Dec-2024,IceMan,30.0,Cash from POS,23-Dec-2024 15:26:47,,pallavaminimart@gmail.com
21-Dec-2024,Meiji,76.19,Paynow,23-Dec-2024 15:25:29,,pallavaminimart@gmail.com
21-Dec-2024,Helios,323.51,Paynow,23-Dec-2024 15:25:59,,pallavaminimart@gmail.com
21-Dec-2024,SunShine,67.96,Cash from POS,23-Dec-2024 15:33:47,,pallavaminimart@gmail.com
21-Dec-2024,Gardenia,45.37,Cash from POS,23-Dec-2024 15:33:15,,pallavaminimart@gmail.com
20-Dec-2024,SUTL,192.57,Paynow,23-Dec-2024 15:36:55,,pallavaminimart@gmail.com
20-Dec-2024,DASHMESH SINGAPORE PTE LTD,371.47,Paynow,23-Dec-2024 15:30:21,,pallavaminimart@gmail.com
20-Dec-2024,MalaysiaDairy,48.33,Cash from POS,23-Dec-2024 15:34:20,,pallavaminimart@gmail.com
19-Dec-2024,Meiji,85.02,Paynow,23-Dec-2024 15:37:37,,pallavaminimart@gmail.com
18-Dec-2024,Topseller,68.23,Paynow,18-Dec-2024 15:57:53,,pallavaminimart@gmail.com
18-Dec-2024,Minigroup,175.44,Paynow,18-Dec-2024 15:57:22,,pallavaminimart@gmail.com
17-Dec-2024,Meiji,76.19,Paynow,17-Dec-2024 18:25:08,,pallavaminimart@gmail.com
17-Dec-2024,Lim Siang Huat,541.48,Paynow,17-Dec-2024 18:24:25,,pallavaminimart@gmail.com
16-Dec-2024,Helios,475.35,Paynow,16-Dec-2024 14:07:44,,pallavaminimart@gmail.com
16-Dec-2024,Lotus Vegetables,121.4,Paynow,23-Dec-2024 15:39:19,,pallavaminimart@gmail.com
14-Dec-2024,Sing Long,157.83,Paynow,14-Dec-2024 12:34:14,,pallavaminimart@gmail.com
14-Dec-2024,SunShine,33.54,Paynow,14-Dec-2024 12:33:02,,pallavaminimart@gmail.com
13-Dec-2024,Trans Orients,136.2,Cash from POS,14-Dec-2024 12:32:38,,pallavaminimart@gmail.com
13-Dec-2024,KEAN ANN,307.1,Paynow,14-Dec-2024 12:32:02,,pallavaminimart@gmail.com
13-Dec-2024,Minigroup,171.73,Paynow,14-Dec-2024 12:31:25,,pallavaminimart@gmail.com
13-Dec-2024,IceMan,30.0,Cash from POS,14-Dec-2024 12:30:37,,pallavaminimart@gmail.com
13-Dec-2024,MalaysiaDairy,30.45,Cash from POS,14-Dec-2024 12:30:09,,pallavaminimart@gmail.com
12-Dec-2024,Meiji,85.35,Paynow,12-Dec-2024 10:49:58,,pallavaminimart@gmail.com
11-Dec-2024,GOURMET SUPPLIES PTE LTD,91.6,Paynow,12-Dec-2024 10:49:24,,pallavaminimart@gmail.com
10-Dec-2024,Meiji,76.19,Paynow,10-Dec-2024 21:36:40,,pallavaminimart@gmail.com
10-Dec-2024,Philip Morris,1162.3,Cash from POS,10-Dec-2024 21:35:54,,pallavaminimart@gmail.com
10-Dec-2024,SunShine,21.96,Paynow,10-Dec-2024 08:53:50,,pallavaminimart@gmail.com
09-Dec-2024,Gardenia,30.45,Cash from POS,10-Dec-2024 08:53:01,,pallavaminimart@gmail.com
09-Dec-2024,JT Intl Tobacco,329.55,Cash from POS,10-Dec-2024 08:53:30,,pallavaminimart@gmail.com
07-Dec-2024,Meiji,76.19,Paynow,10-Dec-2024 08:52:32,,pallavaminimart@gmail.com
07-Dec-2024,SunShine,48.1,Cash from POS,10-Dec-2024 08:51:59,,pallavaminimart@gmail.com
06-Dec-2024,Haos Ek? Malaysian Drinks,75.6,Paynow,10-Dec-2024 08:50:04,,pallavaminimart@gmail.com
06-Dec-2024,Helios,498.13,Paynow,10-Dec-2024 08:45:52,,pallavaminimart@gmail.com
06-Dec-2024,MalaysiaDairy,34.75,Cash from POS,06-Dec-2024 12:09:49,,pallavaminimart@gmail.com
06-Dec-2024,GOURMET SUPPLIES PTE LTD,19.08,Paynow,06-Dec-2024 11:12:37,,pallavaminimart@gmail.com
06-Dec-2024,GOURMET SUPPLIES PTE LTD,176.58,Paynow,06-Dec-2024 11:12:10,,pallavaminimart@gmail.com
06-Dec-2024,Gardenia,37.3,Cash from POS,06-Dec-2024 08:25:44,,pallavaminimart@gmail.com
05-Dec-2024,Minigroup,169.12,Paynow,05-Dec-2024 18:36:39,,pallavaminimart@gmail.com
05-Dec-2024,Meiji,76.19,Paynow,05-Dec-2024 17:41:13,,pallavaminimart@gmail.com
05-Dec-2024,Dasoon,166.77,Paynow,05-Dec-2024 17:40:38,,pallavaminimart@gmail.com
04-Dec-2024,SMI PACKAGING PTE LTD,165.79,Paynow,04-Dec-2024 18:49:45,,pallavaminimart@gmail.com
03-Dec-2024,SunShine,16.5,Cash from POS,03-Dec-2024 08:08:33,,pallavaminimart@gmail.com
03-Dec-2024,Meiji,76.19,Paynow,03-Dec-2024 22:26:28,,pallavaminimart@gmail.com
03-Dec-2024,Aswins Sweets & Snacks,64.5,Paynow,03-Dec-2024 22:27:28,,pallavaminimart@gmail.com
02-Dec-2024,Gardenia,53.85,Cash from POS,02-Dec-2024 09:49:43,,pallavaminimart@gmail.com
30-Nov-2024,IceMan,30.0,Cash from POS,30-Nov-2024 20:49:27,,pallavaminimart@gmail.com
30-Nov-2024,Meiji,76.19,Paynow,30-Nov-2024 20:47:06,,pallavaminimart@gmail.com
30-Nov-2024,SunShine,36.8,Cash from POS,30-Nov-2024 08:35:20,,pallavaminimart@gmail.com
30-Nov-2024,SPM,291.58,Paynow,30-Nov-2024 20:48:24,,pallavaminimart@gmail.com
29-Nov-2024,KEAN ANN,519.73,Paynow,29-Nov-2024 12:26:07,,pallavaminimart@gmail.com
29-Nov-2024,MalaysiaDairy,22.25,Cash from POS,29-Nov-2024 08:57:48,,pallavaminimart@gmail.com
29-Nov-2024,Gardenia,28.75,Cash from POS,29-Nov-2024 08:57:32,,pallavaminimart@gmail.com
29-Nov-2024,SUTL,816.82,Paynow,29-Nov-2024 12:26:33,,pallavaminimart@gmail.com
29-Nov-2024,Chuan Seng Huat,348.58,Paynow,29-Nov-2024 18:01:03,,pallavaminimart@gmail.com
28-Nov-2024,Meiji,76.19,Paynow,28-Nov-2024 22:02:12,,pallavaminimart@gmail.com
28-Nov-2024,JT Intl Tobacco,1066.65,Paynow,28-Nov-2024 22:00:31,,pallavaminimart@gmail.com
28-Nov-2024,Helios,275.55,Paynow,28-Nov-2024 21:59:32,,pallavaminimart@gmail.com
27-Nov-2024,MVO Marketing Nestle,205.62,Paynow,27-Nov-2024 11:52:27,,pallavaminimart@gmail.com
27-Nov-2024,Alvas,56.73,Paynow,28-Nov-2024 22:04:11,,pallavaminimart@gmail.com
26-Nov-2024,Babas,8.25,Cash from POS,26-Nov-2024 22:28:47,,pallavaminimart@gmail.com
26-Nov-2024,SunShine,25.0,Cash from POS,26-Nov-2024 22:25:32,,pallavaminimart@gmail.com
26-Nov-2024,Meiji,76.19,Paynow,26-Nov-2024 13:37:12,,pallavaminimart@gmail.com
25-Nov-2024,Trans Orients,72.35,Paynow,25-Nov-2024 19:42:01,,pallavaminimart@gmail.com
25-Nov-2024,Gardenia,42.85,Cash from POS,25-Nov-2024 12:33:12,,pallavaminimart@gmail.com
25-Nov-2024,Minigroup,177.31,Paynow,25-Nov-2024 19:43:38,,pallavaminimart@gmail.com
23-Nov-2024,Meiji,76.19,Paynow,23-Nov-2024 14:40:38,,pallavaminimart@gmail.com
23-Nov-2024,Meiji,76.19,Paynow,23-Nov-2024 23:12:42,,pallavaminimart@gmail.com
23-Nov-2024,Lotus Vegetables,183.5,Paynow,23-Nov-2024 21:14:41,,pallavaminimart@gmail.com
23-Nov-2024,Nissin Foods,231.82,Paynow,23-Nov-2024 23:13:15,,pallavaminimart@gmail.com
23-Nov-2024,SunShine,46.4,Cash from POS,23-Nov-2024 17:56:18,,pallavaminimart@gmail.com
23-Nov-2024,Nissin Foods,231.82,Paynow,23-Nov-2024 17:55:42,,pallavaminimart@gmail.com
22-Nov-2024,MalaysiaDairy,47.0,Cash from POS,22-Nov-2024 22:51:59,,pallavaminimart@gmail.com
22-Nov-2024,Gardenia,46.0,Cash from POS,22-Nov-2024 22:51:20,,pallavaminimart@gmail.com
22-Nov-2024,Haos Ek? Malaysian Drinks,33.6,Paynow,23-Nov-2024 18:01:05,,pallavaminimart@gmail.com
22-Nov-2024,Jia Seng Trading Pte Ltd,336.76,Paynow,23-Nov-2024 18:09:54,,pallavaminimart@gmail.com
21-Nov-2024,Minigroup,205.74,Paynow,21-Nov-2024 22:50:59,,pallavaminimart@gmail.com
21-Nov-2024,Meiji,76.19,Paynow,21-Nov-2024 22:50:27,,pallavaminimart@gmail.com
20-Nov-2024,Helios,582.06,Paynow,20-Nov-2024 22:46:55,,pallavaminimart@gmail.com
19-Nov-2024,Candy World,26.5,Paynow,20-Nov-2024 09:37:51,,pallavaminimart@gmail.com
19-Nov-2024,SPM,215.49,Paynow,19-Nov-2024 10:41:16,,pallavaminimart@gmail.com
19-Nov-2024,SunShine,15.85,Cash from POS,19-Nov-2024 10:24:17,,pallavaminimart@gmail.com
18-Nov-2024,Candy World,536.06,Paynow,19-Nov-2024 22:27:06,,pallavaminimart@gmail.com
18-Nov-2024,Trans Orients,91.65,Cash from POS,18-Nov-2024 17:33:59,,pallavaminimart@gmail.com
18-Nov-2024,Gardenia,41.5,Cash from POS,18-Nov-2024 10:04:13,,pallavaminimart@gmail.com
16-Nov-2024,Sans Pte Ltd BBQ,369.34,Paynow,16-Nov-2024 21:00:00,,pallavaminimart@gmail.com
16-Nov-2024,Minigroup,187.44,Paynow,16-Nov-2024 21:00:51,,pallavaminimart@gmail.com
16-Nov-2024,SunShine,55.95,Cash from POS,18-Nov-2024 10:02:24,,pallavaminimart@gmail.com
16-Nov-2024,Meiji,76.19,Paynow,18-Nov-2024 10:03:51,,pallavaminimart@gmail.com
15-Nov-2024,Gardenia,27.95,Cash from POS,15-Nov-2024 16:31:50,,pallavaminimart@gmail.com
15-Nov-2024,MalaysiaDairy,22.55,Cash from POS,15-Nov-2024 16:31:05,,pallavaminimart@gmail.com
14-Nov-2024,Meiji,76.19,Paynow,14-Nov-2024 11:43:43,,pallavaminimart@gmail.com
12-Nov-2024,Meiji,228.9,Paynow,12-Nov-2024 16:16:13,,pallavaminimart@gmail.com
12-Nov-2024,KEAN ANN,431.95,Paynow,12-Nov-2024 16:15:39,,pallavaminimart@gmail.com
12-Nov-2024,Rompin Enterprise,263.89,Paynow,12-Nov-2024 11:45:48,,pallavaminimart@gmail.com
12-Nov-2024,Philip Morris,1353.1,Cash from POS,12-Nov-2024 11:45:20,,pallavaminimart@gmail.com
12-Nov-2024,SunShine,29.9,Cash from POS,12-Nov-2024 10:10:26,,pallavaminimart@gmail.com
11-Nov-2024,Helios,540.64,Paynow,11-Nov-2024 13:04:51,,pallavaminimart@gmail.com
11-Nov-2024,Gardenia,33.2,Cash from POS,11-Nov-2024 08:21:56,,pallavaminimart@gmail.com
11-Nov-2024,MVO Marketing Nestle,247.41,Paynow,11-Nov-2024 09:08:46,,pallavaminimart@gmail.com
11-Nov-2024,Minigroup,210.95,Paynow,11-Nov-2024 13:44:53,,pallavaminimart@gmail.com
11-Nov-2024,Camel nuts,398.07,Paynow,11-Nov-2024 13:32:00,,pallavaminimart@gmail.com
11-Nov-2024,Dasoon,220.18,Paynow,11-Nov-2024 19:53:57,,pallavaminimart@gmail.com
10-Nov-2024,IceMan,36.0,Cash from POS,10-Nov-2024 13:32:02,,pallavaminimart@gmail.com
09-Nov-2024,Meiji,76.19,Paynow,09-Nov-2024 12:46:32,,pallavaminimart@gmail.com
09-Nov-2024,SunShine,38.8,Cash from POS,09-Nov-2024 12:46:15,,pallavaminimart@gmail.com
08-Nov-2024,KEAN ANN,232.15,Paynow,08-Nov-2024 15:05:15,,pallavaminimart@gmail.com
08-Nov-2024,Gardenia,22.65,Cash from POS,08-Nov-2024 08:19:53,,pallavaminimart@gmail.com
08-Nov-2024,MalaysiaDairy,36.2,Cash from POS,08-Nov-2024 11:42:42,,pallavaminimart@gmail.com
08-Nov-2024,Helios,1389.97,Paynow,08-Nov-2024 12:23:20,,pallavaminimart@gmail.com
08-Nov-2024,Gardenia,22.65,Cash from POS,08-Nov-2024 22:40:42,,pallavaminimart@gmail.com
08-Nov-2024,MalaysiaDairy,36.18,Cash from POS,08-Nov-2024 22:41:01,,pallavaminimart@gmail.com
08-Nov-2024,Trans Orients,118.27,Cash from POS,08-Nov-2024 22:03:09,,pallavaminimart@gmail.com
07-Nov-2024,Meiji,76.2,Cash from POS,07-Nov-2024 11:04:03,,pallavaminimart@gmail.com
06-Nov-2024,SPM,278.17,Paynow,10-Nov-2024 19:32:43,,pallavaminimart@gmail.com
